state,district,commodity,forecast_horizon_months,forecast_month,current_price,predicted_price,lower_bound,upper_bound,price_change_pct,market_signal,uncertainty_level,weather_risk_level,weather_disruption_score,weather_data_status,market_insight,uncertainty_insight,weather_insight,planning_context,farmer_insight,decision_warning,recommendation_status,market_data_status,forecast_data_status,explainability_status
Uttar Pradesh,Varanasi,Wheat,3,2026-11-01,3208.081612903226,3291.708023914216,3206.511708870968,3397.85721812596,2.606742006644602,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to increase by 2.6% over the selected horizon.,"The estimated price range is ₹3,207 to ₹3,398. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Wheat is forecast to increase by 2.6% over the selected horizon. The estimated price range is ₹3,207 to ₹3,398. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Onion,1,2026-09-01,2837.662258064516,2845.8123851039204,2806.2048900000004,2888.5600944700464,0.28721272294621675,STABLE,LOW,LOW,0,SYNTHETIC_DEMO_DATA,"Onion is forecast to remain relatively stable, with an estimated change of +0.3%.","The estimated price range is ₹2,806 to ₹2,889. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Onion is forecast to remain relatively stable, with an estimated change of +0.3%. The estimated price range is ₹2,806 to ₹2,889. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Onion,2,2026-10-01,2837.662258064516,2970.4689693086552,2899.137421236559,3102.52161155914,4.680145104185953,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 4.7% over the selected horizon.,"The estimated price range is ₹2,899 to ₹3,103. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 4.7% over the selected horizon. The estimated price range is ₹2,899 to ₹3,103. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Onion,3,2026-11-01,2837.662258064516,3125.6811980019856,3067.746756451613,3176.672175268817,10.14986681797426,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Onion is forecast to increase by 10.1% over the selected horizon.,"The estimated price range is ₹3,068 to ₹3,177. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Onion is forecast to increase by 10.1% over the selected horizon. The estimated price range is ₹3,068 to ₹3,177. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Potato,1,2026-09-01,1520.0083870967742,1595.6468793064969,1568.721392050691,1623.7004284331797,4.9761891349950185,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to increase by 5.0% over the selected horizon.,"The estimated price range is ₹1,569 to ₹1,624. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Potato is forecast to increase by 5.0% over the selected horizon. The estimated price range is ₹1,569 to ₹1,624. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Potato,2,2026-10-01,1520.0083870967742,1686.982594929763,1656.494258294931,1719.3765074884795,10.985084638375628,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to increase by 11.0% over the selected horizon.,"The estimated price range is ₹1,656 to ₹1,719. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Potato is forecast to increase by 11.0% over the selected horizon. The estimated price range is ₹1,656 to ₹1,719. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Potato,3,2026-11-01,1520.0083870967742,1771.629131090816,1743.780092784727,1805.7863425627245,16.553904973816557,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Potato is forecast to increase by 16.6% over the selected horizon.,"The estimated price range is ₹1,744 to ₹1,806. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Potato is forecast to increase by 16.6% over the selected horizon. The estimated price range is ₹1,744 to ₹1,806. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Rice,1,2026-09-01,3679.471612903226,3484.722803923903,3445.932977419355,3548.361084301076,-5.292847165782575,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 5.3% over the selected horizon.,"The estimated price range is ₹3,446 to ₹3,548. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 5.3% over the selected horizon. The estimated price range is ₹3,446 to ₹3,548. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Rice,2,2026-10-01,3679.471612903226,3363.6208452200767,3282.3666880184333,3437.85712874552,-8.584133835290885,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 8.6% over the selected horizon.,"The estimated price range is ₹3,282 to ₹3,438. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 8.6% over the selected horizon. The estimated price range is ₹3,282 to ₹3,438. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Rice,3,2026-11-01,3679.471612903226,3220.715913650438,3158.599843655914,3296.083236335618,-12.46797767494704,FALLING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 12.5% over the selected horizon.,"The estimated price range is ₹3,159 to ₹3,296. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 12.5% over the selected horizon. The estimated price range is ₹3,159 to ₹3,296. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Tomato,1,2026-09-01,1949.377741935484,1988.4354279674133,1939.946418709677,2036.07000499232,2.0035976194716354,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 2.0% over the selected horizon.,"The estimated price range is ₹1,940 to ₹2,036. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 2.0% over the selected horizon. The estimated price range is ₹1,940 to ₹2,036. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Tomato,2,2026-10-01,1949.377741935484,2006.173391741004,1920.6156775,2088.4744957910907,2.9135271519582036,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 2.9% over the selected horizon.,"The estimated price range is ₹1,921 to ₹2,088. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 2.9% over the selected horizon. The estimated price range is ₹1,921 to ₹2,088. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Tomato,3,2026-11-01,1949.377741935484,1972.1753662328929,1879.4596298924728,2072.244044623656,1.169482127910918,STABLE,LOW,LOW,0,SYNTHETIC_DEMO_DATA,"Tomato is forecast to remain relatively stable, with an estimated change of +1.2%.","The estimated price range is ₹1,879 to ₹2,072. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Tomato is forecast to remain relatively stable, with an estimated change of +1.2%. The estimated price range is ₹1,879 to ₹2,072. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Wheat,1,2026-09-01,3681.6438709677423,3768.878015295572,3732.024032258064,3812.084289833822,2.36943461630632,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to increase by 2.4% over the selected horizon.,"The estimated price range is ₹3,732 to ₹3,812. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Wheat is forecast to increase by 2.4% over the selected horizon. The estimated price range is ₹3,732 to ₹3,812. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Wheat,2,2026-10-01,3681.6438709677423,3783.120407146303,3755.590104193549,3820.6255378494616,2.756283327096682,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to increase by 2.8% over the selected horizon.,"The estimated price range is ₹3,756 to ₹3,821. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Wheat is forecast to increase by 2.8% over the selected horizon. The estimated price range is ₹3,756 to ₹3,821. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Bardhaman,Wheat,3,2026-11-01,3681.6438709677423,3770.9517553885134,3734.522770564516,3810.760211981568,2.425761088002683,RISING,LOW,LOW,0,SYNTHETIC_DEMO_DATA,Wheat is forecast to increase by 2.4% over the selected horizon.,"The estimated price range is ₹3,735 to ₹3,811. Uncertainty level: LOW.",Low weather-disruption signal is present in the available weather data.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Wheat is forecast to increase by 2.4% over the selected horizon. The estimated price range is ₹3,735 to ₹3,811. Uncertainty level: LOW. Low weather-disruption signal is present in the available weather data.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Onion,1,2026-09-01,3338.2883870967744,3370.9541044473262,3325.6283174193545,3442.1203290322583,0.9785169393037495,STABLE,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,"Onion is forecast to remain relatively stable, with an estimated change of +1.0%.","The estimated price range is ₹3,326 to ₹3,442. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Onion is forecast to remain relatively stable, with an estimated change of +1.0%. The estimated price range is ₹3,326 to ₹3,442. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Onion,2,2026-10-01,3338.2883870967744,3371.118617464783,3306.299443548387,3441.3495241935484,0.9834450041795234,STABLE,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,"Onion is forecast to remain relatively stable, with an estimated change of +1.0%.","The estimated price range is ₹3,306 to ₹3,441. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Onion is forecast to remain relatively stable, with an estimated change of +1.0%. The estimated price range is ₹3,306 to ₹3,441. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Onion,3,2026-11-01,3338.2883870967744,3285.905494776629,3225.32917983871,3371.912779301076,-1.569154196582204,STABLE,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,"Onion is forecast to remain relatively stable, with an estimated change of -1.6%.","The estimated price range is ₹3,225 to ₹3,372. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Onion is forecast to remain relatively stable, with an estimated change of -1.6%. The estimated price range is ₹3,225 to ₹3,372. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Potato,1,2026-09-01,1580.2548387096774,1508.7009843407068,1462.4197097371566,1545.75218120474,-4.527994638345571,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 4.5% over the selected horizon.,"The estimated price range is ₹1,462 to ₹1,546. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 4.5% over the selected horizon. The estimated price range is ₹1,462 to ₹1,546. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Potato,2,2026-10-01,1580.2548387096774,1454.2399879064617,1423.9874413210446,1509.9558075268817,-7.974337285124873,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 8.0% over the selected horizon.,"The estimated price range is ₹1,424 to ₹1,510. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 8.0% over the selected horizon. The estimated price range is ₹1,424 to ₹1,510. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Potato,3,2026-11-01,1580.2548387096774,1446.4014858940347,1409.8092100806452,1488.3585204301078,-8.470365002959756,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 8.5% over the selected horizon.,"The estimated price range is ₹1,410 to ₹1,488. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 8.5% over the selected horizon. The estimated price range is ₹1,410 to ₹1,488. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Rice,1,2026-09-01,3357.635483870968,3226.0558775742184,3149.9918834408604,3273.829640399386,-3.918817481195235,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 3.9% over the selected horizon.,"The estimated price range is ₹3,150 to ₹3,274. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 3.9% over the selected horizon. The estimated price range is ₹3,150 to ₹3,274. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Rice,2,2026-10-01,3357.635483870968,3073.1756656463185,3000.369761290322,3144.5305114247312,-8.472027996818166,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 8.5% over the selected horizon.,"The estimated price range is ₹3,000 to ₹3,145. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 8.5% over the selected horizon. The estimated price range is ₹3,000 to ₹3,145. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Rice,3,2026-11-01,3357.635483870968,3040.165480419443,2968.2774721774194,3099.687672162485,-9.455165844432836,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 9.5% over the selected horizon.,"The estimated price range is ₹2,968 to ₹3,100. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 9.5% over the selected horizon. The estimated price range is ₹2,968 to ₹3,100. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Tomato,1,2026-09-01,2032.1416129032257,1930.492975773722,1902.361893609832,1956.09601344086,-5.002044960059796,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Tomato is forecast to decrease by 5.0% over the selected horizon.,"The estimated price range is ₹1,902 to ₹1,956. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Tomato is forecast to decrease by 5.0% over the selected horizon. The estimated price range is ₹1,902 to ₹1,956. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Tomato,2,2026-10-01,2032.1416129032257,1868.919816670936,1800.9668258064517,1932.2774435483875,-8.0320089503557,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Tomato is forecast to decrease by 8.0% over the selected horizon.,"The estimated price range is ₹1,801 to ₹1,932. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Tomato is forecast to decrease by 8.0% over the selected horizon. The estimated price range is ₹1,801 to ₹1,932. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Tomato,3,2026-11-01,2032.1416129032257,1828.834173310516,1762.1360131336407,1881.702455875576,-10.004590147743386,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Tomato is forecast to decrease by 10.0% over the selected horizon.,"The estimated price range is ₹1,762 to ₹1,882. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Tomato is forecast to decrease by 10.0% over the selected horizon. The estimated price range is ₹1,762 to ₹1,882. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Wheat,1,2026-09-01,3775.25741935484,3787.6311436915103,3763.594664731183,3818.609003110599,0.3277584271004489,STABLE,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,"Wheat is forecast to remain relatively stable, with an estimated change of +0.3%.","The estimated price range is ₹3,764 to ₹3,819. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Wheat is forecast to remain relatively stable, with an estimated change of +0.3%. The estimated price range is ₹3,764 to ₹3,819. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Wheat,2,2026-10-01,3775.25741935484,3747.573484634786,3679.16876344086,3790.9937212903214,-0.7332992600219793,STABLE,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,"Wheat is forecast to remain relatively stable, with an estimated change of -0.7%.","The estimated price range is ₹3,679 to ₹3,791. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Wheat is forecast to remain relatively stable, with an estimated change of -0.7%. The estimated price range is ₹3,679 to ₹3,791. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Malda,Wheat,3,2026-11-01,3775.25741935484,3645.8363760070006,3578.0119270353307,3684.841998479417,-3.4281382425560865,FALLING,LOW,HIGH,3,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 3.4% over the selected horizon.,"The estimated price range is ₹3,578 to ₹3,685. Uncertainty level: LOW.",High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 3.4% over the selected horizon. The estimated price range is ₹3,578 to ₹3,685. Uncertainty level: LOW. High weather-disruption signal is present. Consider weather-related supply uncertainty when interpreting the market forecast.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Onion,1,2026-09-01,3465.6312903225808,3437.250354051726,3401.4898410394267,3473.341261290323,-0.818925439359509,STABLE,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,"Onion is forecast to remain relatively stable, with an estimated change of -0.8%.","The estimated price range is ₹3,401 to ₹3,473. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Onion is forecast to remain relatively stable, with an estimated change of -0.8%. The estimated price range is ₹3,401 to ₹3,473. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Onion,2,2026-10-01,3465.6312903225808,3359.825321125741,3323.221038440861,3403.126107741936,-3.053007095483353,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Onion is forecast to decrease by 3.1% over the selected horizon.,"The estimated price range is ₹3,323 to ₹3,403. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Onion is forecast to decrease by 3.1% over the selected horizon. The estimated price range is ₹3,323 to ₹3,403. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
