state,district,market,commodity,month,avg_min_price,avg_max_price,avg_modal_price,min_modal_price,max_modal_price,median_modal_price,std_modal_price,observation_count
Bihar,Gaya,Gaya Market,Wheat,2023-01-01,3173.342903225807,3590.484193548387,3398.8035483870967,3257.97,3570.88,3401.64,77.94719274604623,31
Bihar,Gaya,Gaya Market,Wheat,2023-02-01,3390.8139285714283,3854.226785714286,3621.3539285714287,3429.68,3808.33,3594.84,89.76803878718965,28
Bihar,Gaya,Gaya Market,Wheat,2023-03-01,3530.1670967741934,4006.4464516129033,3765.4748387096774,3603.67,3965.69,3764.23,88.5301497370988,31
Bihar,Gaya,Gaya Market,Wheat,2023-04-01,3616.279666666667,4118.758,3854.687,3721.39,4013.34,3838.17,68.65894316763523,30
Bihar,Gaya,Gaya Market,Wheat,2023-05-01,3501.735483870968,4005.972580645161,3765.547419354839,3604.85,3890.15,3773.35,66.5822474822301,31
Bihar,Gaya,Gaya Market,Wheat,2023-06-01,3364.550333333333,3826.364,3609.7946666666667,3452.6,3727.5,3615.065,78.61760304477447,30
Bihar,Gaya,Gaya Market,Wheat,2023-07-01,3221.5374193548387,3628.2096774193546,3412.642258064516,3269.14,3634.62,3397.81,97.54300168676642,31
Bihar,Gaya,Gaya Market,Wheat,2023-08-01,3001.1474193548383,3404.8729032258066,3207.701935483871,3005.86,3481.29,3201.66,114.32987003751762,31
Bihar,Gaya,Gaya Market,Wheat,2023-09-01,2872.7450000000003,3292.316,3073.9446666666668,2920.18,3309.16,3075.96,90.36530718693122,30
Bihar,Gaya,Gaya Market,Wheat,2023-10-01,2807.7832258064514,3192.092580645161,3002.45,2843.62,3141.9,2996.27,77.37988653390478,31
Bihar,Gaya,Gaya Market,Wheat,2023-11-01,2847.6240000000003,3249.115,3042.4663333333333,2891.46,3273.12,3059.39,89.40237790879567,30
Bihar,Gaya,Gaya Market,Wheat,2023-12-01,2984.0990322580647,3407.923870967742,3207.8954838709674,3054.55,3356.05,3213.21,90.38311810800032,31
Bihar,Gaya,Gaya Market,Wheat,2024-01-01,3204.6454838709674,3651.4151612903224,3424.5109677419355,3213.49,3637.32,3410.82,98.02116976636009,31
Bihar,Gaya,Gaya Market,Wheat,2024-02-01,3399.7637931034483,3869.611724137931,3638.8020689655173,3397.71,3811.66,3657.81,105.0727975663712,29
Bihar,Gaya,Gaya Market,Wheat,2024-03-01,3537.698064516129,4048.718064516129,3785.158709677419,3549.7,3976.76,3783.11,99.98718910413578,31
Bihar,Gaya,Gaya Market,Wheat,2024-04-01,3591.8779999999997,4070.349,3834.8543333333337,3610.77,3994.76,3845.79,115.52841017012558,30
Bihar,Gaya,Gaya Market,Wheat,2024-05-01,3540.618064516129,4057.0774193548386,3789.5367741935484,3492.86,3980.72,3778.25,89.55140889965934,31
Bihar,Gaya,Gaya Market,Wheat,2024-06-01,3390.135333333333,3857.535666666666,3621.025333333333,3360.64,3860.12,3630.715,102.0207712364407,30
Bihar,Gaya,Gaya Market,Wheat,2024-07-01,3178.7200000000003,3657.1716129032257,3440.186129032258,3273.97,3629.72,3454.99,97.84252257845831,31
Bihar,Gaya,Gaya Market,Wheat,2024-08-01,3023.6009677419356,3420.6567741935482,3220.4161290322577,3025.6,3380.26,3206.84,86.13005676213994,31
Bihar,Gaya,Gaya Market,Wheat,2024-09-01,2882.6313333333333,3294.5293333333334,3081.0873333333334,2849.87,3350.58,3076.415,117.73206137413187,30
Bihar,Gaya,Gaya Market,Wheat,2024-10-01,2817.4012903225807,3198.4751612903224,3008.1825806451616,2860.11,3213.3,3010.25,78.39637113063081,31
Bihar,Gaya,Gaya Market,Wheat,2024-11-01,2898.4076666666665,3289.7326666666663,3092.2773333333334,2922.15,3323.98,3069.5950000000003,89.70750366236555,30
Bihar,Gaya,Gaya Market,Wheat,2024-12-01,3039.3306451612902,3441.835806451613,3237.6548387096777,3090.58,3446.95,3225.86,88.19302273502004,31
Bihar,Gaya,Gaya Market,Wheat,2025-01-01,3231.0787096774193,3648.407419354839,3439.7212903225804,3295.22,3622.15,3448.29,82.79486488673624,31
Bihar,Gaya,Gaya Market,Wheat,2025-02-01,3407.71,3849.993571428571,3619.176071428571,3427.66,3831.75,3634.205,106.22187695222662,28
Bihar,Gaya,Gaya Market,Wheat,2025-03-01,3565.2316129032256,4037.0148387096774,3804.03064516129,3645.42,4021.22,3785.99,101.76054991778445,31
Bihar,Gaya,Gaya Market,Wheat,2025-04-01,3614.1976666666665,4111.435,3856.016,3726.96,4082.35,3852.44,84.52528928241449,30
Bihar,Gaya,Gaya Market,Wheat,2025-05-01,3592.1145161290324,4067.4367741935484,3831.128064516129,3606.69,3985.69,3845.63,90.05120378315722,31
Bihar,Gaya,Gaya Market,Wheat,2025-06-01,3385.6233333333334,3851.9296666666664,3618.7023333333336,3469.53,3831.02,3609.7700000000004,75.29169870820972,30
Bihar,Gaya,Gaya Market,Wheat,2025-07-01,3195.2690322580643,3693.9587096774194,3447.4390322580643,3191.14,3673.53,3467.73,112.5489603196418,31
Bihar,Gaya,Gaya Market,Wheat,2025-08-01,3001.093870967742,3416.104193548387,3221.2467741935484,2991.57,3507.74,3211.67,107.39543628997444,31
Bihar,Gaya,Gaya Market,Wheat,2025-09-01,2896.7403333333336,3283.8173333333334,3089.721,2887.26,3266.89,3110.13,103.87700934941917,30
Bihar,Gaya,Gaya Market,Wheat,2025-10-01,2845.592903225807,3254.5032258064516,3054.4277419354835,2870.32,3244.45,3072.17,96.27042892150835,31
Bihar,Gaya,Gaya Market,Wheat,2025-11-01,2888.9210000000003,3317.5163333333335,3092.5809999999997,2955.81,3221.23,3103.12,69.21186605209977,30
Bihar,Gaya,Gaya Market,Wheat,2025-12-01,3031.7487096774194,3453.0370967741933,3262.6787096774196,3096.77,3422.69,3270.25,76.80078748476186,31
Bihar,Gaya,Gaya Market,Wheat,2026-01-01,3264.781612903226,3690.195806451613,3478.3770967741934,3293.96,3640.18,3471.67,94.53559023611335,31
Bihar,Gaya,Gaya Market,Wheat,2026-02-01,3454.8775,3893.127857142857,3662.1825,3501.39,3817.29,3666.45,84.16955280530144,28
Bihar,Gaya,Gaya Market,Wheat,2026-03-01,3584.881935483871,4084.1306451612904,3829.145806451613,3592.9,3989.0,3853.35,94.05033828662177,31
Bihar,Gaya,Gaya Market,Wheat,2026-04-01,3577.6710000000003,4126.936333333333,3864.371,3646.85,4010.63,3864.9700000000003,89.49673380092962,30
Bihar,Gaya,Gaya Market,Wheat,2026-05-01,3598.0838709677423,4098.377741935484,3856.1632258064515,3726.24,4002.76,3844.53,71.91229048348171,31
Bihar,Gaya,Gaya Market,Wheat,2026-06-01,3465.3723333333332,3924.572,3687.962,3495.72,3903.24,3675.855,113.00913278321266,30
Bihar,Gaya,Gaya Market,Wheat,2026-07-01,3239.6161290322584,3720.261612903226,3482.181612903226,3218.3,3650.74,3486.82,100.2061419640125,31
Bihar,Gaya,Gaya Market,Wheat,2026-08-01,3040.841290322581,3464.2135483870966,3259.0254838709675,3043.96,3493.48,3258.45,115.01116055521766,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-01-01,3145.4570967741934,3594.908709677419,3372.676774193548,3230.99,3528.0,3349.12,85.7761212843099,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-02-01,3064.8232142857146,3509.6617857142855,3298.057142857143,3160.06,3476.91,3280.3599999999997,78.82764315180137,28
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-03-01,2959.7906451612903,3328.8770967741934,3130.0735483870967,2971.07,3282.3,3125.61,79.14967536460647,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-04-01,2793.399,3170.7033333333334,2991.2533333333336,2743.63,3126.54,2985.77,82.71918371226224,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-05-01,2716.643548387097,3102.1477419354837,2910.4667741935486,2771.93,3065.35,2909.4,74.32150228958413,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-06-01,2727.4526666666666,3087.8663333333334,2923.139,2774.89,3053.62,2931.965,62.930093856267455,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-07-01,2747.469677419355,3146.030322580645,2950.7654838709677,2749.16,3163.62,2959.62,90.92304800722835,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-08-01,2898.8948387096775,3317.403870967742,3098.4770967741933,2880.7,3264.39,3115.67,95.16816331083088,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-09-01,3021.5570000000002,3441.9696666666664,3226.2363333333333,3069.47,3383.6,3217.775,77.00090570373467,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-10-01,3150.2932258064516,3584.472580645161,3366.7390322580645,3205.02,3514.45,3353.18,72.1075873656783,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-11-01,3245.338,3677.063,3444.337666666667,3203.4,3603.06,3441.96,87.65969673857443,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2023-12-01,3253.1309677419354,3693.5641935483873,3465.955806451613,3249.57,3647.66,3443.61,104.70449371999905,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-01-01,3128.3287096774193,3555.5193548387097,3369.1661290322577,3168.55,3534.05,3368.72,91.86392569728426,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-02-01,3026.8344827586207,3486.2868965517246,3255.2420689655173,3100.39,3410.99,3270.8,93.30750966482928,29
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-03-01,2961.6648387096775,3332.265161290323,3161.7396774193544,2846.78,3389.51,3174.93,115.91951076742484,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-04-01,2795.5516666666667,3190.6806666666666,3002.701,2796.0,3140.83,3006.57,84.92867467306968,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-05-01,2748.041935483871,3107.0109677419355,2917.1154838709676,2785.37,3095.06,2913.93,77.22337801636282,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-06-01,2737.6403333333333,3112.2093333333332,2913.5093333333334,2669.67,3139.44,2904.5150000000003,96.69919091532344,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-07-01,2785.03064516129,3174.551612903226,2993.158709677419,2695.31,3203.26,3000.2,116.24206317685893,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-08-01,2942.426774193548,3349.226129032258,3133.286129032258,2937.25,3316.83,3138.15,95.21799503166145,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-09-01,3009.4570000000003,3453.6183333333333,3236.3076666666666,3097.98,3372.73,3231.0,78.6822210423735,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-10-01,3146.3532258064515,3610.180322580645,3373.1812903225805,3165.76,3602.92,3371.25,105.57355741352204,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-11-01,3216.222333333333,3689.096,3455.2560000000003,3296.6,3583.69,3466.075,76.17192892307554,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2024-12-01,3220.7735483870965,3704.066451612903,3469.9809677419357,3317.88,3664.41,3465.15,85.21287232004468,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-01-01,3158.44,3578.7870967741933,3386.42,3084.18,3544.74,3395.5,93.1221914833767,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-02-01,3079.272857142857,3500.8039285714285,3289.158214285714,2990.01,3407.15,3319.23,107.91154203374421,28
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-03-01,2941.898064516129,3370.324516129032,3149.9448387096777,3001.2,3329.88,3155.64,92.72322107113438,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-04-01,2851.4736666666668,3228.8676666666665,3040.072333333333,2915.43,3289.82,3029.285,84.72294379158835,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-05-01,2743.7280645161286,3134.792258064516,2941.5,2801.62,3075.98,2929.01,73.84417548685427,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-06-01,2767.631,3149.5456666666664,2939.9416666666666,2764.41,3121.32,2938.33,91.99291787146306,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-07-01,2796.4574193548383,3184.761290322581,2997.8229032258064,2851.52,3171.69,2972.67,92.26990315350395,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-08-01,2906.670322580645,3313.378387096774,3108.1548387096777,2958.71,3285.81,3096.67,75.62573238746035,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-09-01,3086.1536666666666,3497.8023333333335,3272.3526666666667,3118.51,3497.62,3259.385,83.11820083402313,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-10-01,3144.108387096774,3617.0593548387096,3381.7296774193546,3194.13,3496.98,3379.38,67.62541023825634,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-11-01,3252.1940000000004,3664.889666666667,3464.4456666666665,3198.67,3655.91,3463.145,117.01085737077422,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2025-12-01,3255.6838709677418,3705.3654838709676,3486.5129032258064,3334.7,3624.76,3511.62,84.61658277956114,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-01-01,3168.608709677419,3619.1470967741934,3405.295483870968,3253.44,3546.65,3381.92,88.62771356781161,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-02-01,3076.8675,3494.652857142857,3294.8535714285713,3120.03,3565.84,3291.805,95.90867956760789,28
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-03-01,2967.2467741935484,3359.085806451613,3158.5887096774195,3016.94,3306.52,3133.73,79.16944460004467,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-04-01,2831.597333333333,3237.8446666666664,3033.4453333333336,2873.05,3229.25,3047.265,93.31601923805349,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-05-01,2775.70064516129,3122.6696774193547,2954.3348387096776,2799.09,3117.1,2953.83,77.75638189760664,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-06-01,2760.1153333333336,3135.8946666666666,2940.4173333333333,2853.64,3032.98,2940.915,55.108515014709305,30
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-07-01,2797.503548387097,3196.8609677419354,3009.000322580645,2786.44,3157.95,3029.34,87.87363793098466,31
Bihar,Muzaffarpur,Muzaffarpur Market,Onion,2026-08-01,2879.5170967741933,3315.487419354839,3100.4812903225807,2961.46,3221.14,3107.51,66.18898059052509,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-01-01,1732.6067741935483,1953.5432258064516,1847.147741935484,1773.03,1908.06,1851.88,32.717177925332265,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-02-01,1700.2496428571428,1930.644642857143,1820.4317857142858,1758.4,1907.65,1817.57,36.276437618966284,28
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-03-01,1673.1287096774192,1893.6683870967743,1786.6116129032257,1703.64,1896.17,1789.94,43.25461540666487,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-04-01,1584.9916666666666,1813.987,1694.0316666666665,1579.12,1771.53,1695.05,48.389471288795974,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-05-01,1494.6245161290324,1714.423870967742,1597.5329032258064,1508.34,1693.26,1606.64,48.86767303603673,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-06-01,1434.7853333333333,1635.201,1530.106,1467.96,1590.45,1523.5949999999998,30.03804295934712,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-07-01,1387.8883870967743,1588.2364516129032,1494.671935483871,1423.18,1570.44,1492.87,37.13140713909224,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-08-01,1402.4525806451613,1601.1525806451614,1491.6187096774195,1430.58,1573.21,1497.3,35.02586356222441,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-09-01,1472.6633333333334,1667.1573333333333,1568.3383333333334,1483.42,1673.13,1559.295,48.63927589094439,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-10-01,1554.2054838709678,1767.0129032258064,1660.3477419354838,1575.42,1732.1,1654.57,44.09837114978873,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-11-01,1639.9083333333333,1871.923,1755.4763333333333,1677.89,1853.59,1748.145,40.64587984237663,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2023-12-01,1695.756129032258,1941.1764516129033,1819.1261290322582,1756.26,1900.71,1818.91,37.497454640497054,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-01-01,1726.8293548387096,1981.9532258064517,1850.7232258064516,1751.04,1913.47,1843.74,44.44502172250537,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-02-01,1723.7144827586208,1965.9003448275862,1844.1472413793103,1782.2,1900.44,1845.53,27.592846885761585,29
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-03-01,1667.9316129032256,1897.6229032258063,1779.0177419354839,1681.83,1879.63,1781.35,50.602528046839524,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-04-01,1590.972,1805.645,1704.4803333333334,1621.35,1820.77,1700.005,51.91434712886301,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-05-01,1510.8241935483873,1706.640322580645,1613.6319354838708,1547.61,1728.12,1601.89,43.90143744186934,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-06-01,1446.23,1642.2926666666667,1541.0283333333332,1481.97,1634.75,1544.4850000000001,36.85224693316523,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-07-01,1428.8525806451612,1610.632258064516,1519.956129032258,1429.6,1643.3,1516.19,41.38328983840534,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-08-01,1421.9232258064517,1629.818064516129,1529.1067741935483,1475.03,1638.35,1516.54,39.05638841359988,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-09-01,1477.3836666666668,1690.24,1582.5646666666667,1512.22,1697.45,1578.69,45.47193069267608,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-10-01,1574.015483870968,1797.451935483871,1683.5506451612903,1559.19,1787.06,1697.74,52.04571406853053,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-11-01,1638.904,1883.606,1769.1826666666668,1662.42,1868.32,1766.385,48.83009804825599,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2024-12-01,1735.6358064516128,1970.2861290322583,1846.3645161290324,1765.09,1953.23,1838.35,48.13234441542141,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-01-01,1756.6309677419354,1974.5874193548386,1865.3729032258063,1768.19,1959.29,1869.43,44.86397085959202,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-02-01,1715.7582142857143,1982.1346428571428,1853.2607142857144,1763.9,1959.08,1857.625,46.22737387919837,28
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-03-01,1680.525806451613,1924.7151612903226,1801.4667741935484,1728.42,1894.59,1793.2,45.28187962729287,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-04-01,1612.9886666666669,1829.5279999999998,1718.7443333333333,1616.57,1793.47,1719.795,40.56684315217701,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-05-01,1514.2206451612901,1744.9267741935485,1627.569677419355,1548.06,1680.19,1626.97,35.13237409985936,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-06-01,1442.0346666666667,1640.2466666666667,1544.051,1476.55,1626.28,1539.15,34.81475641854701,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-07-01,1423.6648387096775,1612.2087096774194,1519.2412903225807,1443.97,1594.98,1519.11,38.558641810618475,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-08-01,1425.5961290322582,1631.9225806451611,1530.8245161290322,1429.33,1628.92,1529.02,42.14788194272716,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-09-01,1473.9203333333332,1685.6606666666667,1588.5633333333333,1458.0,1677.02,1591.305,58.28524763569271,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-10-01,1566.0383870967742,1786.663870967742,1678.9258064516127,1569.0,1753.46,1683.54,48.407843288334526,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-11-01,1665.0733333333333,1901.356,1774.276,1651.62,1876.13,1769.71,52.05636266387716,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2025-12-01,1725.7570967741935,1964.2687096774193,1842.8425806451614,1776.92,1949.72,1839.54,43.51526996107164,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-01-01,1751.7835483870967,2001.4422580645162,1871.3590322580644,1815.49,1960.08,1869.29,30.442675019872937,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-02-01,1733.0010714285713,1969.3985714285714,1856.1557142857143,1754.52,1952.99,1855.3899999999999,47.59423225471064,28
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-03-01,1667.2293548387097,1921.4419354838708,1805.124193548387,1727.18,1887.17,1807.38,44.525501889306305,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-04-01,1616.8319999999999,1835.548,1721.3583333333333,1659.25,1804.89,1712.9099999999999,45.65828512520726,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-05-01,1532.7577419354839,1736.897741935484,1629.5503225806451,1525.98,1716.25,1629.27,44.89125887325737,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-06-01,1453.551,1660.9406666666666,1560.8480000000002,1465.28,1634.82,1557.315,43.504832502085144,30
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-07-01,1423.4696774193549,1625.4454838709676,1526.8109677419354,1438.72,1648.19,1524.31,54.14466568707939,31
Bihar,Muzaffarpur,Muzaffarpur Market,Potato,2026-08-01,1446.3693548387096,1629.6290322580646,1529.677741935484,1422.17,1618.81,1534.54,44.39820069249632,31
Bihar,Muzaffarpur,Muzaffarpur Market,Rice,2023-01-01,3493.918387096774,3957.1496774193547,3709.6887096774194,3543.65,3888.74,3710.57,89.71509173459184,31
Bihar,Muzaffarpur,Muzaffarpur Market,Rice,2023-02-01,3503.5271428571427,3980.6185714285716,3737.8767857142857,3548.57,3937.99,3720.695,96.15871186254267,28
Bihar,Muzaffarpur,Muzaffarpur Market,Rice,2023-03-01,3407.1332258064517,3875.258387096774,3637.8067741935483,3455.8,3924.13,3623.0,103.07595863850744,31
Bihar,Muzaffarpur,Muzaffarpur Market,Rice,2023-04-01,3228.300333333333,3654.9539999999997,3451.2556666666665,3291.59,3624.9,3433.155,81.786909950159,30
Bihar,Muzaffarpur,Muzaffarpur Market,Rice,2023-05-01,3059.786129032258,3467.796774193548,3250.1490322580644,3066.24,3478.92,3233.88,107.88299570537312,31
